Date,Code,Name,ForeignNet,TrustNet,DealerNet,Total
2026-08-26,1454,台富,7000,0,1000,8000
2026-08-26,1455,集盛,4031,0,-33000,-28969
2026-08-26,1456,怡華,-4000,0,0,-4000
2026-08-26,1457,宜進,22000,0,3000,25000
2026-08-26,1459,聯發,-22000,0,3000,-19000
2026-08-26,1460,宏遠,32471,0,7000,39471
2026-08-26,1463,強盛新,7000,0,2000,9000
2026-08-26,1464,得力,66000,0,4000,70000
2026-08-26,1465,偉全,6000,0,1000,7000
2026-08-26,1466,聚隆,38000,0,1000,39000
2026-08-26,1467,南緯,-19000,0,2000,-17000
2026-08-26,1468,昶和,8000,0,3000,11000
2026-08-26,1470,大統新創,8000,0,0,8000
2026-08-26,1471,首利,42000,0,1000,43000
2026-08-26,1472,三洋實業,1000,0,0,1000
2026-08-26,1473,台南,12000,0,1000,13000
2026-08-26,1474,弘裕,9000,0,1000,10000
2026-08-26,1475,業旺,2000,0,2000,4000
2026-08-26,1476,儒鴻,-212705,2980,1362,-208363
2026-08-26,1477,聚陽,-260469,-143742,-29946,-434157
2026-08-26,1503,士電,487744,853,10732,499329
2026-08-26,1504,東元,206703,6276,49847,262826
2026-08-26,1506,正道,24000,0,0,24000
2026-08-26,1512,瑞利,-6000,0,0,-6000
2026-08-26,1513,中興電,141506,-31202,62099,172403
2026-08-26,1514,亞力,89439,0,20595,110034
2026-08-26,1515,力山,568889,0,4538,573427
2026-08-26,1516,川飛,-8000,0,0,-8000
2026-08-26,1517,利奇,5207,0,12000,17207
2026-08-26,1519,華城,-68479,-114,10635,-57958
2026-08-26,1521,大億,3000,0,1000,4000
2026-08-26,1522,堤維西,56000,0,4985,60985
2026-08-26,1524,耿鼎,87068,0,1000,88068
2026-08-26,1525,江申,2000,0,-1000,1000
2026-08-26,1526,日馳,33000,0,1000,34000
2026-08-26,1527,鑽全,-32589,0,2000,-30589
2026-08-26,1528,恩德,266865,0,1911,268776
2026-08-26,1529,樂事綠能,10660,0,2000,12660
2026-08-26,1530,亞崴,5000,0,2008,7008
2026-08-26,1531,高林股,21868,0,2000,23868
2026-08-26,1532,勤美,89740,0,-25000,64740
2026-08-26,1533,車王電,18000,0,-15000,3000
2026-08-26,1535,中宇,5000,0,0,5000
2026-08-26,1536,和大,130685,0,16475,147160
2026-08-26,1537,廣隆,12000,-25000,1000,-12000
2026-08-26,1539,巨庭,8000,0,0,8000
2026-08-26,1540,喬福,3000,0,-1000,2000
2026-08-26,1541,錩泰,4000,0,1000,5000
2026-08-26,1558,伸興,-37671,0,0,-37671
2026-08-26,1560,中砂,21825,2000,12774,36599
2026-08-26,1563,巧新,164749,0,-24723,140026
2026-08-26,1568,倉佑,100788,0,-1232,99556
2026-08-26,1582,信錦,158724,0,11400,170124
2026-08-26,1583,程泰,25000,0,3000,28000
2026-08-26,1587,吉茂,40000,0,1000,41000
2026-08-26,1590,亞德客-KY,-99832,587,6915,-92330
2026-08-26,1597,直得,-12274,0,321,-11953
2026-08-26,1598,岱宇,10007,0,3000,13007
2026-08-26,1603,華電,-2000,0,2000,0
2026-08-26,1604,聲寶,12999,0,-8000,4999
2026-08-26,1605,華新,10490561,4166,783727,11278454
2026-08-26,1608,華榮,3377520,-4914,14885,3387491
2026-08-26,1609,大亞,347985,0,48351,396336
2026-08-26,1611,中電,-44000,0,10968,-33032
2026-08-26,1612,宏泰,165173,-4538,-26603,134032
2026-08-26,1614,三洋電,16000,0,3000,19000
2026-08-26,1615,大山,108043,0,1000,109043
2026-08-26,1616,億泰,86929,0,2000,88929
2026-08-26,1617,榮星,24700,0,1485,26185
2026-08-26,1618,合機,-69487,0,-27835,-97322
2026-08-26,1623,大東電,-6865,0,1000,-5865
2026-08-26,1626,艾美特-KY,80000,0,2000,82000
2026-08-26,1702,南僑,79000,0,5000,84000
2026-08-26,1707,葡萄王,-3496,0,7724,4228
2026-08-26,1708,東鹼,629175,0,-26504,602671
2026-08-26,1709,和益,-2586756,0,326450,-2260306
2026-08-26,1710,東聯,-408980,0,-30653,-439633
2026-08-26,1711,永光,2629141,0,252376,2881517
2026-08-26,1712,興農,-320829,0,6653,-314176
2026-08-26,1713,國化,8000,0,2000,10000
2026-08-26,1714,和桐,1134053,0,-833,1133220
2026-08-26,1717,長興,-1321436,1000,229065,-1091371
2026-08-26,1718,中纖,2933935,0,15000,2948935
2026-08-26,1720,生達,-4693,0,-2000,-6693
2026-08-26,1721,三晃,214381,0,6000,220381
2026-08-26,1722,台肥,-56204,2000,-13789,-67993
2026-08-26,1723,中碳,112880,0,15788,128668
2026-08-26,1725,元禎,28000,0,3000,31000
2026-08-26,1726,永記,9000,0,2000,11000
2026-08-26,1727,中華化,1548666,0,3360,1552026
2026-08-26,1730,花仙子,18000,0,-1000,17000
2026-08-26,1731,美吾華,1900,0,1000,2900
2026-08-26,1732,毛寶,36000,0,0,36000
2026-08-26,1733,五鼎,43000,0,1000,44000
2026-08-26,1734,杏輝,83649,0,2000,85649
2026-08-26,1735,日勝化,38000,0,305,38305
2026-08-26,1736,喬山,-22619,0,3000,-19619
2026-08-26,1737,臺鹽,-105000,0,2000,-103000
2026-08-26,1752,南光,10000,0,-2000,8000
2026-08-26,1760,寶齡富錦,10000,0,0,10000
2026-08-26,1762,中化生,6000,0,5000,11000
2026-08-26,1773,勝一,46225,0,8982,55207
2026-08-26,1776,展宇,-13000,0,1000,-12000
2026-08-26,1783,和康生,21000,0,-3000,18000
2026-08-26,1786,科妍,29000,0,869,29869
2026-08-26,1789,神隆,19086,0,12000,31086
2026-08-26,1795,美時,144050,0,20958,165008
2026-08-26,1802,台玻,15449807,80000,980450,16510257
2026-08-26,1805,寶徠,13168,0,1000,14168
2026-08-26,1806,冠軍,11735,0,2000,13735
2026-08-26,1808,潤隆,-1239716,0,-27000,-1266716
2026-08-26,1809,中釉,-117414,0,3730,-113684
2026-08-26,1810,和成,383254,0,10018,393272
2026-08-26,1817,凱撒衛,19000,0,2559,21559
2026-08-26,1903,士紙,54000,0,2211,56211
2026-08-26,1904,正隆,309106,0,16000,325106
2026-08-26,1905,華紙,98522,0,253698,352220
2026-08-26,1906,寶隆,-6007,0,2000,-4007
2026-08-26,1907,永豐餘,-94536,0,53000,-41536
2026-08-26,1909,榮成,911261,0,-19000,892261
2026-08-26,2002,中鋼,7011706,0,500408,7512114
2026-08-26,2006,東和鋼鐵,164296,-2247,-34265,127784
2026-08-26,2007,燁興,50000,0,5000,55000
2026-08-26,2008,高興昌,7000,0,2000,9000
2026-08-26,2009,第一銅,2105850,0,111596,2217446
2026-08-26,2010,春源,122000,0,-50000,72000
2026-08-26,2012,春雨,20000,0,3000,23000
2026-08-26,2013,中鋼構,13000,0,4011,17011
2026-08-26,2014,中鴻,234055,0,18000,252055
2026-08-26,2015,豐興,0,0,8000,8000
2026-08-26,2017,官田鋼,-49285,0,19000,-30285
2026-08-26,2020,美亞,66000,0,-11000,55000
2026-08-26,2022,聚亨,-25075,0,3000,-22075
2026-08-26,2023,燁輝,13329,0,-66000,-52671
2026-08-26,2024,志聯,2000,0,1000,3000
2026-08-26,2025,千興,493027,0,2000,495027
2026-08-26,2027,大成鋼,856224,0,-414705,441519
2026-08-26,2028,威致,40000,0,3000,43000
2026-08-26,2029,盛餘,134651,0,6000,140651
2026-08-26,2030,彰源,933075,0,25000,958075
2026-08-26,2031,新光鋼,144947,-3878,-12461,128608
2026-08-26,2032,新鋼,-36695,0,4686,-32009
2026-08-26,2033,佳大,-105369,0,1000,-104369
2026-08-26,2034,允強,106582,0,9235,115817
2026-08-26,2038,海光,12226,0,3000,15226
2026-08-26,2049,上銀,-9941,1000,92378,83437
2026-08-26,2059,川湖,43045,-8316,21563,56292
2026-08-26,2062,橋椿,46404,0,-2100,44304
2026-08-26,2069,運錩,247078,0,-7000,240078
2026-08-26,2072,世紀風電,-133000,0,2000,-131000
2026-08-26,2101,南港,20650,0,-30119,-9469
2026-08-26,2102,泰豐,65000,0,5000,70000
2026-08-26,2103,台橡,1111039,0,25749,1136788
2026-08-26,2104,國際中橡,3430950,0,186941,3617891
2026-08-26,2105,正新,-1140396,22248,-81992,-1200140
2026-08-26,2106,建大,-357781,0,14102,-343679
2026-08-26,2107,厚生,143452,0,-1000,142452
2026-08-26,2108,南帝,-26000,0,15812,-10188
2026-08-26,2109,華豐,17000,0,2000,19000
2026-08-26,2114,鑫永銓,32000,0,1000,33000
2026-08-26,2115,六暉-KY,-6000,0,8000,2000
2026-08-26,2201,裕隆,351368,0,19750,371118
2026-08-26,2204,中華,-14578,-2914,969,-16523
2026-08-26,2206,三陽工業,-100384,0,19000,-81384
2026-08-26,2207,和泰車,-9985,2000,6805,-1180
2026-08-26,2208,台船,162426,0,16000,178426
2026-08-26,2211,長榮鋼,-102326,-1604,-8962,-112892
2026-08-26,2227,裕日車,17497,0,3000,20497
2026-08-26,2228,劍麟,-32000,0,2500,-29500
2026-08-26,2231,為升,20043,0,173,20216
2026-08-26,2233,宇隆,-12918,0,8969,-3949
2026-08-26,2236,百達-KY,-102000,0,1000,-101000
2026-08-26,2237,華德動能-創,-22000,0,0,-22000
2026-08-26,2239,英利-KY,14000,0,3000,17000
2026-08-26,2241,艾姆勒,-3476,0,3000,-476
2026-08-26,2243,宏旭-KY,-37000,0,0,-37000
2026-08-26,2247,汎德永業,2117,0,1000,3117
2026-08-26,2248,華勝-KY,13000,0,0,13000
2026-08-26,2250,IKKA-KY,18000,0,1000,19000
2026-08-26,2254,巨鎧精密-創,5000,0,-9000,-4000
2026-08-26,2258,鴻華先進-創,2000,0,25722,27722
2026-08-26,2301,光寶科,-1903188,1186239,502514,-214435
2026-08-26,2302,麗正,2264109,0,21486,2285595
2026-08-26,2303,聯電,-16315046,-3944371,368429,-19890988
2026-08-26,2305,全友,1597218,0,13799,1611017
2026-08-26,2308,台達電,605855,-1706112,240546,-859711
2026-08-26,2312,金寶,2782724,0,108079,2890803
2026-08-26,2313,華通,6051220,2523000,342591,8916811
2026-08-26,2314,台揚,0,0,0,0
2026-08-26,2316,楠梓電,106091,0,51306,157397
2026-08-26,2317,鴻海,-2071008,11683,701531,-1357794
2026-08-26,2323,中環,358666,0,-192958,165708
2026-08-26,2324,仁寶,6996068,-74490,248245,7169823
2026-08-26,2327,國巨*,49769,-2874704,414334,-2410601
2026-08-26,2328,廣宇,498000,0,54015,552015
2026-08-26,2329,華泰,663518,0,109948,773466
2026-08-26,2330,台積電,5204332,-520709,226498,4910121
2026-08-26,2331,精英,215122,0,6000,221122
2026-08-26,2332,友訊,-2638599,0,1245,-2637354
2026-08-26,2337,旺宏,6522497,-25000,245151,6742648
2026-08-26,2338,光罩,237306,0,22101,259407
2026-08-26,2340,台亞,2221591,0,291906,2513497
2026-08-26,2342,茂矽,1506890,0,15349,1522239
2026-08-26,2344,華邦電,14236551,-57449,745066,14924168
2026-08-26,2345,智邦,325725,-616231,28695,-261811
2026-08-26,2347,聯強,-157249,8249,-74010,-223010
2026-08-26,2348,海悅,16799,0,-9719,7080
2026-08-26,2349,錸德,366000,0,1000,367000
2026-08-26,2351,順德,-376010,0,154076,-221934
2026-08-26,2352,佳世達,-1921000,0,-5589,-1926589
2026-08-26,2353,宏碁,4017141,-16351,227103,4227893
2026-08-26,2354,鴻準,1119730,-15000,346721,1451451
2026-08-26,2355,敬鵬,681000,0,163114,844114
2026-08-26,2356,英業達,6686996,-173028,67190,6581158
2026-08-26,2357,華碩,1119274,-80536,28652,1067390
2026-08-26,2359,所羅門,-840819,0,6838,-833981
2026-08-26,2360,致茂,-185866,-130957,75259,-241564
2026-08-26,2362,藍天,491024,0,6074,497098
2026-08-26,2363,矽統,458655,0,100982,559637
2026-08-26,2364,倫飛,140621,0,-5000,135621
2026-08-26,2365,昆盈,198437,0,1000,199437
2026-08-26,2367,燿華,1013000,0,209761,1222761
2026-08-26,2368,金像電,30618,-1158,326230,355690
2026-08-26,2369,菱生,1062546,0,43610,1106156
2026-08-26,2371,大同,455773,2000,64770,522543
2026-08-26,2373,震旦行,14000,0,2000,16000
2026-08-26,2374,佳能,1331184,0,57092,1388276
2026-08-26,2375,凱美,-41024,0,3433,-37591
2026-08-26,2376,技嘉,876249,-1236037,-109773,-469561
2026-08-26,2377,微星,1738735,112688,71405,1922828
2026-08-26,2379,瑞昱,155087,-10006,21680,166761
2026-08-26,2380,虹光,40399,0,0,40399
2026-08-26,2382,廣達,2766145,143650,96746,3006541
2026-08-26,2383,台光電,52099,43848,-20685,75262
2026-08-26,2385,群光,592132,-12099,-19473,560560
2026-08-26,2387,精元,-19000,0,3937,-15063
2026-08-26,2388,威盛,757443,0,-16627,740816
2026-08-26,2390,云辰,35011,0,8000,43011
2026-08-26,2392,正崴,150381,0,26424,176805
2026-08-26,2393,億光,1650466,-7640,-117631,1525195
2026-08-26,2395,研華,322170,-7873,54114,368411
2026-08-26,2397,友通,-65000,0,-9000,-74000
2026-08-26,2399,映泰,2845282,0,-58404,2786878
2026-08-26,2401,凌陽,292580,0,54304,346884
2026-08-26,2402,毅嘉,160537,0,6954,167491
2026-08-26,2404,漢唐,-68623,-78,-165,-68866
2026-08-26,2405,輔信,120000,0,-1000,119000
2026-08-26,2406,國碩,420520,0,7655,428175
2026-08-26,2408,南亞科,3157786,423331,-250810,3330307
2026-08-26,2409,友達,-3021444,-95317,850847,-2265914
2026-08-26,2412,中華電,-1982433,-3167,115000,-1870600
2026-08-26,2413,環科,232201,0,-4603,227598
2026-08-26,2414,精技,-19000,0,-12000,-31000
2026-08-26,2415,錩新,-63000,0,1907,-61093
2026-08-26,2417,圓剛,103627,0,0,103627
2026-08-26,2419,仲琦,82166,0,4000,86166
2026-08-26,2420,新巨,-47000,0,-88472,-135472
2026-08-26,2421,建準,937223,-1000,145963,1082186
2026-08-26,2423,固緯,-1000,0,2000,1000
2026-08-26,2424,隴華,-7000,0,0,-7000
2026-08-26,2425,承啟,76540,0,2000,78540
2026-08-26,2426,鼎元,-2322508,0,416276,-1906232
2026-08-26,2427,三商電,128073,0,-2000,126073
2026-08-26,2428,興勤,364368,-933000,12140,-556492
2026-08-26,2429,銘旺科,90998,0,1000,91998
2026-08-26,2430,燦坤,9000,0,4000,13000
2026-08-26,2431,聯昌,21000,0,1000,22000
2026-08-26,2432,倚天酷碁-創,7000,0,-7000,0
2026-08-26,2433,互盛電,8000,0,2000,10000
2026-08-26,2434,統懋,-107032,0,0,-107032
2026-08-26,2436,偉詮電,-181461,0,-43935,-225396
2026-08-26,2438,翔耀,14000,0,2000,16000
2026-08-26,2439,美律,-255000,-1000,8171,-247829
2026-08-26,2440,太空梭,22872,0,2000,24872
2026-08-26,2441,超豐,127868,429000,305234,862102
2026-08-26,2442,新美齊,70294,0,3000,73294
2026-08-26,2444,兆勁,49000,0,-1000,48000
2026-08-26,2449,京元電子,889152,16028,376958,1282138
2026-08-26,2450,神腦,6000,0,4000,10000
2026-08-26,2451,創見,-642575,-4700,-9769,-657044
2026-08-26,2453,凌群,23000,0,3000,26000
2026-08-26,2454,聯發科,1231850,-226764,142476,1147562
2026-08-26,2455,全新,894930,-11000,332440,1216370
2026-08-26,2457,飛宏,284811,0,41820,326631
2026-08-26,2458,義隆,91000,-46189,11573,56384
2026-08-26,2459,敦吉,-10000,0,-10000,-20000
2026-08-26,2460,建通,17437,0,1000,18437
2026-08-26,2461,光群雷,1050994,0,7000,1057994
2026-08-26,2462,良得電,-1000,0,-1000,-2000
2026-08-26,2464,盟立,-946768,36000,-76343,-987111
2026-08-26,2465,麗臺,251230,0,0,251230
2026-08-26,2466,冠西電,-142014,0,2000,-140014
2026-08-26,2467,志聖,159115,-1000,32041,190156
2026-08-26,2468,華經,56000,0,1000,57000
2026-08-26,2471,資通,53028,0,-14000,39028
2026-08-26,2472,立隆電,8770,-93500,-12,-84742
2026-08-26,2474,可成,740472,-5238,18218,753452
2026-08-26,2476,鉅祥,561718,0,309322,871040
2026-08-26,2477,美隆電,-14000,0,3000,-11000
2026-08-26,2478,大毅,346542,0,19403,365945
2026-08-26,2480,敦陽科,-80303,-1155,3875,-77583
2026-08-26,2481,強茂,5614309,400000,546453,6560762
2026-08-26,2482,連宇,42000,0,2697,44697
2026-08-26,2483,百容,110841,0,5000,115841
2026-08-26,2484,希華,-5817216,0,-5975,-5823191
2026-08-26,2485,兆赫,1151917,0,94838,1246755
2026-08-26,2486,一詮,-1063433,43000,25344,-995089
2026-08-26,2488,漢平,-12000,0,-12085,-24085
2026-08-26,2489,瑞軒,-9978801,-2500,140415,-9840886
2026-08-26,2491,吉祥全,1091882,0,2033,1093915
2026-08-26,2492,華新科,-819300,-6000,83288,-742012
2026-08-26,2493,揚博,-583534,-2000,55256,-530278
2026-08-26,2495,普安,-200142,0,5000,-195142
2026-08-26,2497,怡利電,7000,0,-15140,-8140
2026-08-26,2498,宏達電,198504,0,11000,209504
2026-08-26,2501,國建,-484490,0,18809,-465681
2026-08-26,2504,國產,-270085,-3000,26000,-247085
2026-08-26,2505,國揚,-109126,0,7000,-102126
2026-08-26,2506,太設,20000,0,-6000,14000
2026-08-26,2509,全坤建,139730,0,11000,150730
2026-08-26,2511,太子,75511,0,122000,197511
2026-08-26,2514,龍邦,26000,0,5991,31991
2026-08-26,2515,中工,1329994,0,56000,1385994
2026-08-26,2516,新建,-1483,0,2000,517
2026-08-26,2520,冠德,129753,0,17959,147712
2026-08-26,2524,京城,44000,0,3000,47000
2026-08-26,2527,宏璟,-94942,0,33582,-61360
2026-08-26,2528,皇普,294463,0,-60000,234463
2026-08-26,2530,華建,43957,-4000,-8000,31957
2026-08-26,2534,宏盛,168802,0,9000,177802
2026-08-26,2535,達欣工,24752,0,-11043,13709
2026-08-26,2536,宏普,283020,0,-36000,247020
2026-08-26,2537,聯上發,309413,0,2999,312412
2026-08-26,2538,基泰,21000,0,4000,25000
2026-08-26,2539,櫻花建,-251024,0,22000,-229024
2026-08-26,2540,愛山林,136631,0,17000,153631
2026-08-26,2542,興富發,562640,1347300,-27743,1882197
2026-08-26,2543,皇昌,22626,0,-5700,16926
2026-08-26,2545,皇翔,119286,0,-1000,118286
2026-08-26,2546,根基,-20118,0,-10390,-30508
2026-08-26,2547,日勝生,48020,0,-97000,-48980
2026-08-26,2548,華固,-121357,-3500,30253,-94604
2026-08-26,2597,潤弘,188921,0,3945,192866
2026-08-26,2601,益航,-622700,0,7000,-615700
2026-08-26,2603,長榮,1295959,260600,-282072,1274487
2026-08-26,2605,新興,110630,0,-1285034,-1174404
2026-08-26,2606,裕民,-190005,-511000,-401398,-1102403
2026-08-26,2607,榮運,-37392,0,-15448,-52840
2026-08-26,2608,嘉里大榮,-55000,0,6688,-48312
2026-08-26,2609,陽明,-30814152,58945,-2304091,-33059298
2026-08-26,2610,華航,19177229,239000,514471,19930700
2026-08-26,2611,志信,94000,0,6000,100000
2026-08-26,2612,中航,4877,0,-53950,-49073
2026-08-26,2613,中櫃,-483736,0,3000,-480736
2026-08-26,2614,東森,29574,0,15000,44574
2026-08-26,2615,萬海,8676251,26666,-836079,7866838
2026-08-26,2616,山隆,25000,0,2000,27000
2026-08-26,2617,台航,-209236,0,-71165,-280401
2026-08-26,2618,長榮航,8698266,3407,-159910,8541763
2026-08-26,2630,亞航,62252,0,24057,86309
2026-08-26,2633,台灣高鐵,152634,110000,40000,302634
2026-08-26,2634,漢翔,-4683974,0,-113755,-4797729
2026-08-26,2636,台驊控股,-448416,0,-31699,-480115
2026-08-26,2637,慧洋-KY,183807,4731,-114040,74498
2026-08-26,2642,宅配通,14000,0,0,14000
2026-08-26,2645,長榮航太,422778,0,47588,470366
2026-08-26,2646,星宇航空,261280,0,26000,287280
2026-08-26,2701,萬企,15000,0,2000,17000
2026-08-26,2702,華園,12000,0,-5000,7000
2026-08-26,2704,國賓,-17000,0,4000,-13000
2026-08-26,2705,六福,21000,0,0,21000
2026-08-26,2706,第一店,27000,0,1000,28000
2026-08-26,2707,晶華,16319,0,3000,19319
2026-08-26,2712,遠雄來,4000,0,1000,5000
2026-08-26,2722,夏都,4000,0,3000,7000
2026-08-26,2723,美食-KY,346966,0,1000,347966
2026-08-26,2727,王品,-31844,-58000,-3675,-93519
2026-08-26,2731,雄獅,15544,0,-2053,13491
2026-08-26,2739,寒舍,66000,0,-1000,65000
2026-08-26,2748,雲品,10000,0,2000,12000
2026-08-26,2753,八方雲集,-124750,-966,655,-125061
2026-08-26,2762,世界健身-KY,55045,0,-4000,51045
2026-08-26,2801,彰銀,-1421136,564000,628000,-229136
2026-08-26,2812,台中銀,-302702,0,201546,-101156
2026-08-26,2816,旺旺保,131225,0,-2000,129225
2026-08-26,2820,華票,1875362,0,-85000,1790362
2026-08-26,2832,台產,34999,0,7053,42052
2026-08-26,2834,臺企銀,-11472027,0,380000,-11092027
2026-08-26,2836,高雄銀,-160000,0,29000,-131000
2026-08-26,2838,聯邦銀,-607000,0,181940,-425060
2026-08-26,2845,遠東銀,-1818672,0,78000,-1740672
2026-08-26,2849,安泰銀,65000,0,-8000,57000
2026-08-26,2850,新產,-21151,0,9992,-11159
2026-08-26,2851,中再保,3435138,-4000,-22095,3409043
2026-08-26,2852,第一保,425633,0,-17000,408633
2026-08-26,2855,統一證,1479415,-13060,0,1466355
2026-08-26,2880,華南金,-255847,-1089000,-162952,-1507799
2026-08-26,2881,富邦金,-2534954,-3052,124711,-2413295
2026-08-26,2882,國泰金,2481559,-1026295,153751,1609015
2026-08-26,2883,凱基金,31980583,1908,-123169,31859322
2026-08-26,2884,玉山金,-11247806,4620866,-39328,-6666268
2026-08-26,2885,元大金,-1567691,-113218,150419,-1530490
2026-08-26,2886,兆豐金,5546699,275688,57906,5880293
2026-08-26,2887,台新新光金,6734640,323805,437593,7496038
2026-08-26,2889,國票金,1095000,0,98000,1193000
2026-08-26,2890,永豐金,-2719351,-224119,-184577,-3128047
2026-08-26,2891,中信金,994978,-8301,-122600,864077
2026-08-26,2892,第一金,11221436,-1669154,413307,9965589
2026-08-26,2897,王道銀行,3096553,0,40000,3136553
2026-08-26,2901,欣欣,4000,0,0,4000
2026-08-26,2903,遠百,171050,0,22000,193050
2026-08-26,2904,匯僑,17000,0,1000,18000
2026-08-26,2905,三商,734000,0,27000,761000
2026-08-26,2906,高林,31000,0,10000,41000
2026-08-26,2908,特力,42498,0,5000,47498
2026-08-26,2910,統領,10000,0,-1000,9000
2026-08-26,2911,麗嬰房,14000,0,1000,15000
2026-08-26,2912,統一超,57236,0,23995,81231
2026-08-26,2913,農林,261734,0,89000,350734
2026-08-26,2915,潤泰全,-87608,0,15788,-71820
2026-08-26,2923,鼎固-KY,61000,0,-6473,54527
2026-08-26,2929,淘帝-KY,28000,0,-10000,18000
2026-08-26,2939,永邑-KY,2000,0,0,2000
2026-08-26,2945,三商家購,0,0,0,0
2026-08-26,3002,歐格,28000,0,1000,29000
2026-08-26,3003,健和興,-31086,0,3367,-27719
2026-08-26,3004,豐達科,23021,-30000,1209,-5770
2026-08-26,3005,神基,435036,-12624,20666,443078
2026-08-26,3006,晶豪科,-1759322,0,172163,-1587159
2026-08-26,3008,大立光,-116464,42951,106055,32542
2026-08-26,3010,華立,-76133,-1000,-9060,-86193
2026-08-26,3011,今皓,19742,0,2000,21742
2026-08-26,3013,晟銘電,139081,0,48422,187503
2026-08-26,3014,聯陽,263059,-5944,9270,266385
2026-08-26,3015,全漢,18084,0,3406,21490
2026-08-26,3016,嘉晶,1886304,0,104299,1990603
2026-08-26,3017,奇鋐,-622069,440846,119479,-61744
2026-08-26,3018,隆銘綠能,4000,0,1000,5000
2026-08-26,3019,亞光,542042,0,74453,616495
2026-08-26,3021,鴻名,63000,0,5000,68000
2026-08-26,3022,威強電,-417405,0,-37778,-455183
2026-08-26,3023,信邦,-134929,-1000,-12912,-148841
2026-08-26,3024,憶聲,728002,0,29000,757002
2026-08-26,3025,星通,-79232,0,1250,-77982
2026-08-26,3026,禾伸堂,371781,-800300,29762,-398757
2026-08-26,3027,盛達,36000,0,6000,42000
2026-08-26,3028,增你強,3818,800,-1577,3041
2026-08-26,3029,零壹,45527,-1652,-637,43238
2026-08-26,3030,德律,106036,-1400,39486,144122
